ranking_year,semester,ranking_date,rank,team,team_norm,acronym,total_points,previous_points,diff_points
2014,1,2014-06-30,136,New Caledonia,new caledonia,NCL,199.0,190.0,9.0
2014,1,2014-06-30,136,Guinea-Bissau,guineabissau,GNB,199.0,201.0,-2.0
2014,1,2014-06-30,138,St. Lucia,st lucia,LCA,195.0,196.0,-1.0
2014,1,2014-06-30,139,Cyprus,cyprus,CYP,193.0,189.0,4.0
2014,1,2014-06-30,140,Turkmenistan,turkmenistan,TKM,183.0,183.0,0.0
2014,1,2014-06-30,140,Chad,chad,CHA,183.0,201.0,-18.0
2014,1,2014-06-30,142,Grenada,grenada,GRN,182.0,182.0,0.0
2014,1,2014-06-30,143,Madagascar,madagascar,MAD,179.0,182.0,-3.0
2014,1,2014-06-30,144,Kyrgyz Republic,kyrgyz republic,KGZ,176.0,163.0,13.0
2014,1,2014-06-30,145,Maldives,maldives,MDV,171.0,171.0,0.0
2014,1,2014-06-30,146,Syria,syria,SYR,169.0,190.0,-21.0
2014,1,2014-06-30,147,Korea DPR,korea dpr,PRK,163.0,175.0,-12.0
2014,1,2014-06-30,148,Gambia,gambia,GAM,161.0,166.0,-5.0
2014,1,2014-06-30,149,Antigua and Barbuda,antigua and barbuda,ATG,152.0,158.0,-6.0
2014,1,2014-06-30,150,Malta,malta,MLT,146.0,204.0,-58.0
2014,1,2014-06-30,151,Malaysia,malaysia,MAS,144.0,149.0,-5.0
2014,1,2014-06-30,151,India,india,IND,144.0,144.0,0.0
2014,1,2014-06-30,153,Indonesia,indonesia,IDN,141.0,135.0,6.0
2014,1,2014-06-30,154,Singapore,singapore,SGP,140.0,141.0,-1.0
2014,1,2014-06-30,155,Guyana,guyana,GUY,136.0,137.0,-1.0
2014,1,2014-06-30,156,Puerto Rico,puerto rico,PUR,134.0,134.0,0.0
2014,1,2014-06-30,157,Thailand,thailand,THA,128.0,163.0,-35.0
2014,1,2014-06-30,158,St. Kitts and Nevis,st kitts and nevis,SKN,124.0,124.0,0.0
2014,1,2014-06-30,159,Swaziland,swaziland,SWZ,123.0,85.0,38.0
2014,1,2014-06-30,160,Myanmar,myanmar,MYA,122.0,133.0,-11.0
2014,1,2014-06-30,161,Belize,belize,BLZ,117.0,152.0,-35.0
2014,1,2014-06-30,162,Hong Kong,hong kong,HKG,114.0,112.0,2.0
2014,1,2014-06-30,163,Bangladesh,bangladesh,BAN,103.0,98.0,5.0
2014,1,2014-06-30,164,Nepal,nepal,NEP,102.0,102.0,0.0
2014,1,2014-06-30,165,Pakistan,pakistan,PAK,100.0,102.0,-2.0
2014,1,2014-06-30,166,Montserrat,montserrat,MSR,99.0,99.0,0.0
2014,1,2014-06-30,167,Liechtenstein,liechtenstein,LIE,93.0,118.0,-25.0
2014,1,2014-06-30,167,Dominica,dominica,DMA,93.0,93.0,0.0
2014,1,2014-06-30,169,Barbados,barbados,BRB,92.0,92.0,0.0
2014,1,2014-06-30,170,Laos,laos,LAO,87.0,97.0,-10.0
2014,1,2014-06-30,171,Tahiti,tahiti,TAH,85.0,122.0,-37.0
2014,1,2014-06-30,172,Comoros,comoros,COM,84.0,84.0,0.0
2014,1,2014-06-30,173,Bermuda,bermuda,BER,83.0,83.0,0.0
2014,1,2014-06-30,174,Guam,guam,GUM,79.0,77.0,2.0
2014,1,2014-06-30,175,Nicaragua,nicaragua,NCA,78.0,78.0,0.0
2014,1,2014-06-30,175,Solomon Islands,solomon islands,SOL,78.0,70.0,8.0
2014,1,2014-06-30,177,Sao Tome e Principe,sao tome e principe,STP,72.0,86.0,-14.0
2014,1,2014-06-30,178,Sri Lanka,sri lanka,SRI,71.0,73.0,-2.0
2014,1,2014-06-30,178,Chinese Taipei,chinese taipei,TPE,71.0,78.0,-7.0
2014,1,2014-06-30,180,Yemen,yemen,YEM,70.0,61.0,9.0
2014,1,2014-06-30,181,Turks and Caicos Islands,turks and caicos islands,TCA,66.0,0.0,66.0
2014,1,2014-06-30,182,Seychelles,seychelles,SEY,64.0,66.0,-2.0
2014,1,2014-06-30,183,Curacao,curacao,CUW,63.0,65.0,-2.0
2014,1,2014-06-30,184,Faroe Islands,faroe islands,FRO,61.0,89.0,-28.0
2014,1,2014-06-30,185,Mauritius,mauritius,MRI,56.0,57.0,-1.0
2014,1,2014-06-30,186,South Sudan,south sudan,SSD,43.0,47.0,-4.0
2014,1,2014-06-30,187,Vanuatu,vanuatu,VAN,38.0,28.0,10.0
2014,1,2014-06-30,188,Fiji,fiji,FIJ,31.0,34.0,-3.0
2014,1,2014-06-30,189,Mongolia,mongolia,MNG,29.0,35.0,-6.0
2014,1,2014-06-30,190,US Virgin Islands,us virgin islands,VIR,28.0,23.0,5.0
2014,1,2014-06-30,190,Samoa,samoa,SAM,28.0,32.0,-4.0
2014,1,2014-06-30,192,Bahamas,bahamas,BAH,26.0,40.0,-14.0
2014,1,2014-06-30,192,Brunei Darussalam,brunei darussalam,BRU,26.0,26.0,0.0
2014,1,2014-06-30,192,Timor-Leste,timorleste,TLS,26.0,26.0,0.0
2014,1,2014-06-30,192,Tonga,tonga,TGA,26.0,26.0,0.0
2014,1,2014-06-30,196,Cayman Islands,cayman islands,CAY,21.0,21.0,0.0
2014,1,2014-06-30,197,American Samoa,american samoa,ASA,18.0,18.0,0.0
2014,1,2014-06-30,198,Andorra,andorra,AND,16.0,16.0,0.0
2014,1,2014-06-30,199,Papua New Guinea,papua new guinea,PNG,14.0,21.0,-7.0
2014,1,2014-06-30,200,Cambodia,cambodia,CAM,13.0,28.0,-15.0
2014,1,2014-06-30,200,British Virgin Islands,british virgin islands,VGB,13.0,18.0,-5.0
2014,1,2014-06-30,202,Eritrea,eritrea,ERI,11.0,11.0,0.0
2014,1,2014-06-30,203,Somalia,somalia,SOM,8.0,8.0,0.0
2014,1,2014-06-30,204,Macau,macau,MAC,7.0,8.0,-1.0
2014,1,2014-06-30,205,Djibouti,djibouti,DJI,6.0,6.0,0.0
2014,1,2014-06-30,206,Cook Islands,cook islands,COK,5.0,5.0,0.0
2014,1,2014-06-30,207,Anguilla,anguilla,AIA,1.0,3.0,-2.0
2014,1,2014-06-30,208,Bhutan,bhutan,BHU,0.0,0.0,0.0
2014,1,2014-06-30,208,San Marino,san marino,SMR,0.0,0.0,0.0
2014,2,2014-12-31,1,Germany,germany,GER,1725.0,1725.0,0.0
2014,2,2014-12-31,2,Argentina,argentina,ARG,1538.0,1538.0,0.0
2014,2,2014-12-31,3,Colombia,colombia,COL,1450.0,1450.0,0.0
2014,2,2014-12-31,4,Belgium,belgium,BEL,1417.0,1417.0,0.0
2014,2,2014-12-31,5,Netherlands,netherlands,NED,1374.0,1374.0,0.0
2014,2,2014-12-31,6,Brazil,brazil,BRA,1316.0,1316.0,0.0
2014,2,2014-12-31,7,Portugal,portugal,POR,1160.0,1160.0,0.0
2014,2,2014-12-31,7,France,france,FRA,1160.0,1160.0,0.0
2014,2,2014-12-31,9,Spain,spain,ESP,1142.0,1142.0,0.0
2014,2,2014-12-31,10,Uruguay,uruguay,URU,1135.0,1135.0,0.0
2014,2,2014-12-31,11,Italy,italy,ITA,1103.0,1103.0,0.0
2014,2,2014-12-31,12,Switzerland,switzerland,SUI,1091.0,1091.0,0.0
2014,2,2014-12-31,13,England,england,ENG,1032.0,1032.0,0.0
2014,2,2014-12-31,14,Chile,chile,CHI,1022.0,1022.0,0.0
2014,2,2014-12-31,15,Romania,romania,ROU,1014.0,1014.0,0.0
2014,2,2014-12-31,16,Costa Rica,costa rica,CRC,997.0,995.0,2.0
2014,2,2014-12-31,17,Czech Republic,czechia,CZE,987.0,987.0,0.0
2014,2,2014-12-31,18,Algeria,algeria,ALG,948.0,948.0,0.0
2014,2,2014-12-31,19,Croatia,croatia,CRO,946.0,946.0,0.0
2014,2,2014-12-31,20,Mexico,mexico,MEX,913.0,913.0,0.0
2014,2,2014-12-31,21,Slovakia,slovakia,SVK,891.0,891.0,0.0
2014,2,2014-12-31,22,Tunisia,tunisia,TUN,867.0,867.0,0.0
2014,2,2014-12-31,23,Austria,austria,AUT,863.0,863.0,0.0
2014,2,2014-12-31,24,Greece,greece,GRE,856.0,856.0,0.0
2014,2,2014-12-31,25,Ukraine,ukraine,UKR,854.0,854.0,0.0
2014,2,2014-12-31,26,Ecuador,ecuador,ECU,852.0,852.0,0.0
2014,2,2014-12-31,27,USA,united states,USA,836.0,836.0,0.0
2014,2,2014-12-31,28,Côte d'Ivoire,côte divoire,CIV,833.0,861.0,-28.0
2014,2,2014-12-31,29,Bosnia and Herzegovina,bosnia and herzegovina,BIH,817.0,808.0,9.0
2014,2,2014-12-31,30,Denmark,denmark,DEN,804.0,804.0,0.0
2014,2,2014-12-31,31,Russia,russia,RUS,789.0,789.0,0.0
2014,2,2014-12-31,32,Israel,israel,ISR,788.0,788.0,0.0
2014,2,2014-12-31,33,Iceland,iceland,ISL,761.0,761.0,0.0
2014,2,2014-12-31,34,Wales,wales,WAL,748.0,748.0,0.0
2014,2,2014-12-31,35,Senegal,senegal,SEN,734.0,734.0,0.0
2014,2,2014-12-31,36,Scotland,scotland,SCO,729.0,729.0,0.0
2014,2,2014-12-31,37,Ghana,ghana,GHA,714.0,714.0,0.0
2014,2,2014-12-31,38,Serbia,serbia,SRB,713.0,617.0,96.0
2014,2,2014-12-31,39,Guinea,guinea,GUI,706.0,698.0,8.0
2014,2,2014-12-31,40,Cape Verde Islands,cape verde,CPV,693.0,693.0,0.0
2014,2,2014-12-31,41,Poland,poland,POL,680.0,684.0,-4.0
2014,2,2014-12-31,42,Cameroon,cameroon,CMR,665.0,664.0,1.0
2014,2,2014-12-31,43,Nigeria,nigeria,NGA,656.0,656.0,0.0
2014,2,2014-12-31,44,Sweden,sweden,SWE,646.0,646.0,0.0
2014,2,2014-12-31,45,Hungary,hungary,HUN,632.0,632.0,0.0
2014,2,2014-12-31,46,Zambia,zambia,ZAM,625.0,516.0,109.0
2014,2,2014-12-31,47,Slovenia,slovenia,SVN,622.0,622.0,0.0
2014,2,2014-12-31,48,Northern Ireland,northern ireland,NIR,615.0,615.0,0.0
2014,2,2014-12-31,49,Turkey,turkey,TUR,604.0,604.0,0.0
2014,2,2014-12-31,50,Mali,mali,MLI,603.0,603.0,0.0
2014,2,2014-12-31,51,IR Iran,iran,IRN,580.0,547.0,33.0
2014,2,2014-12-31,52,South Africa,south africa,RSA,579.0,568.0,11.0
2014,2,2014-12-31,53,Peru,peru,PER,565.0,565.0,0.0
2014,2,2014-12-31,54,Japan,japan,JPN,563.0,563.0,0.0
2014,2,2014-12-31,55,Trinidad and Tobago,trinidad and tobago,TRI,551.0,553.0,-2.0
2014,2,2014-12-31,56,Congo DR,congo dr,COD,548.0,548.0,0.0
2014,2,2014-12-31,57,Panama,panama,PAN,547.0,547.0,0.0
2014,2,2014-12-31,58,Albania,albania,ALB,543.0,577.0,-34.0
2014,2,2014-12-31,59,Montenegro,montenegro,MNE,537.0,537.0,0.0
2014,2,2014-12-31,60,Egypt,egypt,EGY,531.0,527.0,4.0
2014,2,2014-12-31,61,Congo,congo,CGO,529.0,529.0,0.0
2014,2,2014-12-31,62,Togo,togo,TOG,524.0,516.0,8.0
2014,2,2014-12-31,63,Burkina Faso,burkina faso,BFA,523.0,510.0,13.0
2014,2,2014-12-31,64,Republic of Ireland,ireland,IRL,519.0,519.0,0.0
2014,2,2014-12-31,65,Gabon,gabon,GAB,511.0,511.0,0.0
2014,2,2014-12-31,66,Bulgaria,bulgaria,BUL,506.0,506.0,0.0
2014,2,2014-12-31,67,Norway,norway,NOR,500.0,500.0,0.0
2014,2,2014-12-31,68,Rwanda,rwanda,RWA,494.0,367.0,127.0
2014,2,2014-12-31,69,Korea Republic,south korea,KOR,481.0,481.0,0.0
2014,2,2014-12-31,70,Finland,finland,FIN,468.0,468.0,0.0
2014,2,2014-12-31,71,Honduras,honduras,HON,461.0,461.0,0.0
2014,2,2014-12-31,72,Guatemala,guatemala,GUA,458.0,458.0,0.0
2014,2,2014-12-31,72,Haiti,haiti,HAI,458.0,484.0,-26.0
2014,2,2014-12-31,74,Uzbekistan,uzbekistan,UZB,454.0,448.0,6.0
2014,2,2014-12-31,75,Jamaica,jamaica,JAM,449.0,467.0,-18.0
2014,2,2014-12-31,76,Uganda,uganda,UGA,438.0,425.0,13.0
2014,2,2014-12-31,76,Paraguay,paraguay,PAR,438.0,438.0,0.0
2014,2,2014-12-31,78,Libya,libya,LBY,437.0,437.0,0.0
2014,2,2014-12-31,79,Armenia,armenia,ARM,436.0,436.0,0.0
2014,2,2014-12-31,80,Angola,angola,ANG,395.0,394.0,1.0
2014,2,2014-12-31,81,Morocco,morocco,MAR,393.0,393.0,0.0
2014,2,2014-12-31,81,United Arab Emirates,united arab emirates,UAE,393.0,385.0,8.0
2014,2,2014-12-31,81,Jordan,jordan,JOR,393.0,382.0,11.0
2014,2,2014-12-31,84,Estonia,estonia,EST,390.0,390.0,0.0
2014,2,2014-12-31,85,Bolivia,bolivia,BOL,375.0,375.0,0.0
2014,2,2014-12-31,86,Sierra Leone,sierra leone,SLE,374.0,387.0,-13.0
2014,2,2014-12-31,87,Cyprus,cyprus,CYP,372.0,372.0,0.0
2014,2,2014-12-31,88,Venezuela,venezuela,VEN,369.0,369.0,0.0
2014,2,2014-12-31,89,Benin,benin,BEN,361.0,361.0,0.0
2014,2,2014-12-31,90,Malawi,malawi,MWI,358.0,357.0,1.0
2014,2,2014-12-31,90,El Salvador,el salvador,SLV,358.0,358.0,0.0
2014,2,2014-12-31,92,Lithuania,lithuania,LTU,355.0,355.0,0.0
2014,2,2014-12-31,93,Oman,oman,OMA,347.0,351.0,-4.0
2014,2,2014-12-31,94,Antigua and Barbuda,antigua and barbuda,ATG,344.0,413.0,-69.0
2014,2,2014-12-31,95,Qatar,qatar,QAT,342.0,338.0,4.0
2014,2,2014-12-31,96,Latvia,latvia,LVA,339.0,339.0,0.0
2014,2,2014-12-31,97,China PR,china,CHN,336.0,336.0,0.0
2014,2,2014-12-31,98,Mozambique,mozambique,MOZ,332.0,334.0,-2.0
2014,2,2014-12-31,99,Belarus,belarus,BLR,331.0,331.0,0.0
2014,2,2014-12-31,100,FYR Macedonia,fyr macedonia,MKD,324.0,324.0,0.0
2014,2,2014-12-31,100,Australia,australia,AUS,324.0,327.0,-3.0
2014,2,2014-12-31,102,Saudi Arabia,saudi arabia,KSA,323.0,314.0,9.0
2014,2,2014-12-31,103,Iraq,iraq,IRQ,320.0,321.0,-1.0
2014,2,2014-12-31,104,Faroe Islands,faroe islands,FRO,317.0,317.0,0.0
2014,2,2014-12-31,105,Tanzania,tanzania,TAN,314.0,285.0,29.0
2014,2,2014-12-31,106,Dominican Republic,dominican republic,DOM,310.0,361.0,-51.0
2014,2,2014-12-31,107,Botswana,botswana,BOT,309.0,309.0,0.0
2014,2,2014-12-31,108,Zimbabwe,zimbabwe,ZIM,308.0,314.0,-6.0
2014,2,2014-12-31,109,Namibia,namibia,NAM,295.0,295.0,0.0
2014,2,2014-12-31,110,Sudan,sudan,SDN,294.0,265.0,29.0
2014,2,2014-12-31,111,Ethiopia,ethiopia,ETH,290.0,287.0,3.0
2014,2,2014-12-31,112,Canada,canada,CAN,287.0,287.0,0.0
2014,2,2014-12-31,113,Palestine,palestine,PLE,271.0,276.0,-5.0
2014,2,2014-12-31,113,Cuba,cuba,CUB,271.0,423.0,-152.0
2014,2,2014-12-31,115,Liberia,liberia,LBR,268.0,249.0,19.0
2014,2,2014-12-31,116,Kenya,kenya,KEN,261.0,271.0,-10.0
2014,2,2014-12-31,116,Niger,niger,NIG,261.0,261.0,0.0
2014,2,2014-12-31,118,St. Kitts and Nevis,st kitts and nevis,SKN,258.0,258.0,0.0
2014,2,2014-12-31,119,St. Vincent / Grenadines,st vincent grenadines,VIN,256.0,256.0,0.0
2014,2,2014-12-31,120,Equatorial Guinea,equatorial guinea,EQG,251.0,251.0,0.0
2014,2,2014-12-31,121,Moldova,moldova,MDA,250.0,250.0,0.0
2014,2,2014-12-31,122,Bahrain,bahrain,BHR,249.0,243.0,6.0
2014,2,2014-12-31,123,Lesotho,lesotho,LES,247.0,247.0,0.0
2014,2,2014-12-31,124,Kuwait,kuwait,KUW,246.0,246.0,0.0
2014,2,2014-12-31,125,Georgia,georgia,GEO,239.0,239.0,0.0
2014,2,2014-12-31,126,Lebanon,lebanon,LIB,238.0,238.0,0.0
2014,2,2014-12-31,127,Burundi,burundi,BDI,232.0,245.0,-13.0
2014,2,2014-12-31,128,Luxembourg,luxembourg,LUX,230.0,230.0,0.0
2014,2,2014-12-31,129,Aruba,aruba,ARU,221.0,218.0,3.0
2014,2,2014-12-31,130,Maldives,maldives,MDV,220.0,184.0,36.0
2014,2,2014-12-31,130,Philippines,philippines,PHI,220.0,231.0,-11.0
2014,2,2014-12-31,132,Liechtenstein,liechtenstein,LIE,219.0,219.0,0.0
2014,2,2014-12-31,133,Guinea-Bissau,guineabissau,GNB,218.0,218.0,0.0
2014,2,2014-12-31,134,New Zealand,new zealand,NZL,216.0,216.0,0.0
2014,2,2014-12-31,135,Azerbaijan,azerbaijan,AZE,215.0,215.0,0.0
2014,2,2014-12-31,135,Tajikistan,tajikistan,TJK,215.0,215.0,0.0
2014,2,2014-12-31,137,Mauritania,mauritania,MTN,211.0,195.0,16.0
2014,2,2014-12-31,137,Vietnam,vietnam,VIE,211.0,206.0,5.0
2014,2,2014-12-31,139,Kazakhstan,kazakhstan,KAZ,205.0,205.0,0.0
2014,2,2014-12-31,140,St. Lucia,st lucia,LCA,202.0,179.0,23.0
2014,2,2014-12-31,141,Myanmar,myanmar,MYA,200.0,202.0,-2.0
2014,2,2014-12-31,142,Thailand,thailand,THA,194.0,182.0,12.0
2014,2,2014-12-31,143,Afghanistan,afghanistan,AFG,190.0,216.0,-26.0
2014,2,2014-12-31,144,Barbados,barbados,BRB,183.0,183.0,0.0
2014,2,2014-12-31,145,Central African Republic,central african republic,CTA,178.0,178.0,0.0
2014,2,2014-12-31,146,Chad,chad,CHA,172.0,172.0,0.0
2014,2,2014-12-31,147,Malta,malta,MLT,166.0,166.0,0.0
2014,2,2014-12-31,147,Turkmenistan,turkmenistan,TKM,166.0,166.0,0.0
2014,2,2014-12-31,147,Madagascar,madagascar,MAD,166.0,166.0,0.0
2014,2,2014-12-31,150,Korea DPR,korea dpr,PRK,156.0,211.0,-55.0
2014,2,2014-12-31,151,Syria,syria,SYR,154.0,148.0,6.0
2014,2,2014-12-31,152,Kyrgyz Republic,kyrgyz republic,KGZ,146.0,146.0,0.0
2014,2,2014-12-31,153,New Caledonia,new caledonia,NCL,142.0,142.0,0.0
2014,2,2014-12-31,154,Malaysia,malaysia,MAS,138.0,137.0,1.0
2014,2,2014-12-31,155,Grenada,grenada,GRN,137.0,147.0,-10.0
2014,2,2014-12-31,156,Hong Kong,hong kong,HKG,134.0,120.0,14.0
2014,2,2014-12-31,157,Singapore,singapore,SGP,131.0,123.0,8.0
2014,2,2014-12-31,158,Curacao,curacao,CUW,125.0,127.0,-2.0
2014,2,2014-12-31,159,Indonesia,indonesia,IDN,123.0,126.0,-3.0
2014,2,2014-12-31,160,Laos,laos,LAO,121.0,120.0,1.0
2014,2,2014-12-31,161,Guam,guam,GUM,119.0,105.0,14.0
2014,2,2014-12-31,161,Puerto Rico,puerto rico,PUR,119.0,119.0,0.0
2014,2,2014-12-31,163,Suriname,suriname,SUR,115.0,109.0,6.0
2014,2,2014-12-31,164,Swaziland,swaziland,SWZ,113.0,113.0,0.0
2014,2,2014-12-31,165,Bangladesh,bangladesh,BAN,103.0,111.0,-8.0
2014,2,2014-12-31,166,Tahiti,tahiti,TAH,100.0,100.0,0.0
2014,2,2014-12-31,167,Guyana,guyana,GUY,92.0,84.0,8.0
2014,2,2014-12-31,168,Gambia,gambia,GAM,90.0,90.0,0.0
2014,2,2014-12-31,169,Montserrat,montserrat,MSR,86.0,86.0,0.0
2014,2,2014-12-31,170,Sao Tome e Principe,sao tome e principe,STP,84.0,84.0,0.0
2014,2,2014-12-31,171,India,india,IND,79.0,84.0,-5.0
2014,2,2014-12-31,172,Sri Lanka,sri lanka,SRI,78.0,85.0,-7.0
2014,2,2014-12-31,173,Comoros,comoros,COM,75.0,77.0,-2.0
2014,2,2014-12-31,173,Nicaragua,nicaragua,NCA,75.0,75.0,0.0
2014,2,2014-12-31,175,Belize,belize,BLZ,74.0,74.0,0.0
2014,2,2014-12-31,176,Yemen,yemen,YEM,69.0,75.0,-6.0
2014,2,2014-12-31,177,Turks and Caicos Islands,turks and caicos islands,TCA,66.0,66.0,0.0
2014,2,2014-12-31,178,Seychelles,seychelles,SEY,61.0,75.0,-14.0
2014,2,2014-12-31,179,Bermuda,bermuda,BER,55.0,55.0,0.0
2014,2,2014-12-31,179,San Marino,san marino,SMR,55.0,55.0,0.0
2014,2,2014-12-31,179,Cambodia,cambodia,CAM,55.0,55.0,0.0
2014,2,2014-12-31,182,Chinese Taipei,chinese taipei,TPE,54.0,47.0,7.0
2014,2,2014-12-31,183,Solomon Islands,solomon islands,SOL,53.0,53.0,0.0
2014,2,2014-12-31,184,Dominica,dominica,DMA,52.0,48.0,4.0
2014,2,2014-12-31,185,Timor-Leste,timorleste,TLS,51.0,51.0,0.0
2014,2,2014-12-31,186,Nepal,nepal,NEP,49.0,58.0,-9.0
2014,2,2014-12-31,186,Macau,macau,MAC,49.0,49.0,0.0
2014,2,2014-12-31,188,Pakistan,pakistan,PAK,45.0,54.0,-9.0
2014,2,2014-12-31,189,South Sudan,south sudan,SSD,43.0,43.0,0.0
2014,2,2014-12-31,190,Mauritius,mauritius,MRI,36.0,32.0,4.0
2014,2,2014-12-31,191,Vanuatu,vanuatu,VAN,33.0,33.0,0.0
2014,2,2014-12-31,192,Fiji,fiji,FIJ,30.0,30.0,0.0
2014,2,2014-12-31,192,Samoa,samoa,SAM,30.0,30.0,0.0
2014,2,2014-12-31,194,Mongolia,mongolia,MNG,29.0,29.0,0.0
2014,2,2014-12-31,195,Bahamas,bahamas,BAH,26.0,26.0,0.0
2014,2,2014-12-31,196,Tonga,tonga,TGA,17.0,17.0,0.0
2014,2,2014-12-31,197,US Virgin Islands,us virgin islands,VIR,16.0,16.0,0.0
2014,2,2014-12-31,198,Brunei Darussalam,brunei darussalam,BRU,15.0,15.0,0.0
2014,2,2014-12-31,199,Papua New Guinea,papua new guinea,PNG,13.0,13.0,0.0
2014,2,2014-12-31,200,American Samoa,american samoa,ASA,12.0,12.0,0.0
2014,2,2014-12-31,201,Andorra,andorra,AND,9.0,9.0,0.0
2014,2,2014-12-31,202,British Virgin Islands,british virgin islands,VGB,8.0,8.0,0.0
2014,2,2014-12-31,202,Eritrea,eritrea,ERI,8.0,8.0,0.0
2014,2,2014-12-31,204,Somalia,somalia,SOM,6.0,4.0,2.0
2014,2,2014-12-31,205,Cayman Islands,cayman islands,CAY,5.0,5.0,0.0
2014,2,2014-12-31,206,Djibouti,djibouti,DJI,4.0,5.0,-1.0
2014,2,2014-12-31,206,Cook Islands,cook islands,COK,4.0,4.0,0.0
2014,2,2014-12-31,208,Anguilla,anguilla,AIA,2.0,2.0,0.0
2014,2,2014-12-31,209,Bhutan,bhutan,BHU,0.0,0.0,0.0
2015,1,2015-06-30,1,Argentina,argentina,ARG,1473.0,1496.0,-23.0
2015,1,2015-06-30,2,Germany,germany,GER,1411.0,1775.0,-364.0
2015,1,2015-06-30,3,Belgium,belgium,BEL,1244.0,1509.0,-265.0
2015,1,2015-06-30,4,Colombia,colombia,COL,1217.0,1435.0,-218.0
2015,1,2015-06-30,5,Netherlands,netherlands,NED,1204.0,1378.0,-174.0
2015,1,2015-06-30,6,Brazil,brazil,BRA,1186.0,1392.0,-206.0
2015,1,2015-06-30,7,Portugal,portugal,POR,1177.0,1229.0,-52.0
2015,1,2015-06-30,8,Romania,romania,ROU,1166.0,1115.0,51.0
2015,1,2015-06-30,9,England,england,ENG,1157.0,1051.0,106.0
2015,1,2015-06-30,10,Wales,wales,WAL,1155.0,929.0,226.0
2015,1,2015-06-30,11,Chile,chile,CHI,1129.0,989.0,140.0
2015,1,2015-06-30,12,Spain,spain,ESP,1110.0,1147.0,-37.0
2015,1,2015-06-30,13,Uruguay,uruguay,URU,1036.0,1183.0,-147.0
2015,1,2015-06-30,14,Croatia,croatia,CRO,1023.0,992.0,31.0
2015,1,2015-06-30,15,Slovakia,slovakia,SVK,1016.0,1012.0,4.0
2015,1,2015-06-30,15,Austria,austria,AUT,1016.0,946.0,70.0
2015,1,2015-06-30,17,Italy,italy,ITA,1001.0,1101.0,-100.0
2015,1,2015-06-30,18,Switzerland,switzerland,SUI,997.0,1146.0,-149.0
2015,1,2015-06-30,19,Algeria,algeria,ALG,941.0,941.0,0.0
2015,1,2015-06-30,20,Czech Republic,czechia,CZE,933.0,1036.0,-103.0
2015,1,2015-06-30,21,Côte d'Ivoire,côte divoire,CIV,917.0,916.0,1.0
2015,1,2015-06-30,22,France,france,FRA,882.0,1164.0,-282.0
2015,1,2015-06-30,23,Iceland,iceland,ISL,877.0,769.0,108.0
2015,1,2015-06-30,24,Denmark,denmark,DEN,876.0,808.0,68.0
2015,1,2015-06-30,25,Ghana,ghana,GHA,827.0,800.0,27.0
2015,1,2015-06-30,26,Bosnia and Herzegovina,bosnia and herzegovina,BIH,819.0,802.0,17.0
2015,1,2015-06-30,27,Ukraine,ukraine,UKR,791.0,784.0,7.0
2015,1,2015-06-30,28,Russia,russia,RUS,782.0,833.0,-51.0
2015,1,2015-06-30,29,Scotland,scotland,SCO,774.0,818.0,-44.0
2015,1,2015-06-30,30,Poland,poland,POL,769.0,802.0,-33.0
2015,1,2015-06-30,31,Hungary,hungary,HUN,763.0,685.0,78.0
2015,1,2015-06-30,32,Tunisia,tunisia,TUN,758.0,808.0,-50.0
2015,1,2015-06-30,33,Sweden,sweden,SWE,752.0,737.0,15.0
2015,1,2015-06-30,34,USA,united states,USA,748.0,823.0,-75.0
2015,1,2015-06-30,35,Ecuador,ecuador,ECU,738.0,806.0,-68.0
2015,1,2015-06-30,36,Albania,albania,ALB,722.0,624.0,98.0
2015,1,2015-06-30,37,Northern Ireland,northern ireland,NIR,721.0,676.0,45.0
2015,1,2015-06-30,38,IR Iran,iran,IRN,716.0,717.0,-1.0
2015,1,2015-06-30,39,Senegal,senegal,SEN,715.0,782.0,-67.0
2015,1,2015-06-30,40,Mexico,mexico,MEX,697.0,926.0,-229.0
2015,1,2015-06-30,41,Costa Rica,costa rica,CRC,695.0,1056.0,-361.0
2015,1,2015-06-30,42,Cameroon,cameroon,CMR,672.0,641.0,31.0
2015,1,2015-06-30,43,Serbia,serbia,SRB,662.0,673.0,-11.0
2015,1,2015-06-30,44,Greece,greece,GRE,661.0,899.0,-238.0
2015,1,2015-06-30,45,Venezuela,venezuela,VEN,643.0,497.0,146.0
2015,1,2015-06-30,46,Peru,peru,PER,635.0,546.0,89.0
2015,1,2015-06-30,47,Congo,congo,CGO,630.0,666.0,-36.0
2015,1,2015-06-30,48,Turkey,turkey,TUR,627.0,590.0,37.0
2015,1,2015-06-30,49,Slovenia,slovenia,SVN,626.0,653.0,-27.0
2015,1,2015-06-30,50,Japan,japan,JPN,621.0,623.0,-2.0
2015,1,2015-06-30,51,Israel,israel,ISR,620.0,725.0,-105.0
2015,1,2015-06-30,52,Cape Verde Islands,cape verde,CPV,608.0,746.0,-138.0
2015,1,2015-06-30,52,Republic of Ireland,ireland,IRL,608.0,581.0,27.0
2015,1,2015-06-30,52,Korea Republic,south korea,KOR,608.0,587.0,21.0
2015,1,2015-06-30,55,Egypt,egypt,EGY,606.0,596.0,10.0
2015,1,2015-06-30,56,Paraguay,paraguay,PAR,603.0,382.0,221.0
